survey_codes,block,species,count,percent_cover,original_herb_trt,angle,new_compass,shore_level,treatment,trt_y1,trt_y2,tile_id,survey_no
2020-12-11,E,Onchidoris_bilamellata,0,NA,"lsi, lpd",14,115,2.242,WC,W,C,75,15
2020-12-11,E,Onchidoris_bilamellata,0,NA,lsi,13,100,2.242,CW,C,W,76,15
2020-12-11,E,Onchidoris_bilamellata,0,NA,"lsi, lpd",13,95,2.242,CW,C,W,77,15
2020-12-11,E,Onchidoris_bilamellata,0,NA,"lsc, lsi, ld, lpd",20,85,2.242,WW,W,W,79,15
2020-12-11,F,Onchidoris_bilamellata,0,NA,lsi,15,112,2.148,WW,W,W,81,15
2020-12-11,F,Onchidoris_bilamellata,0,NA,ld,18,125,2.148,CW,C,W,83,15
2020-12-11,F,Onchidoris_bilamellata,0,NA,ld,19,118,2.148,WC,W,C,85,15
2020-12-11,F,Onchidoris_bilamellata,0,NA,"lsc, lpd",18,115,2.148,WC,W,C,86,15
2020-12-11,F,Onchidoris_bilamellata,0,NA,"lsi, ld",22,115,2.148,WW,W,W,88,15
2020-12-11,F,Onchidoris_bilamellata,0,NA,"lsi, lpd",25,117,2.148,CC,C,C,91,15
2020-12-11,F,Onchidoris_bilamellata,0,NA,"lsc, ld",27,115,2.148,CC,C,C,92,15
2020-12-11,F,Onchidoris_bilamellata,0,NA,"lsc, lsi, ld, lpd",30,125,2.148,WW,W,W,93,15
2020-12-11,F,Onchidoris_bilamellata,0,NA,"lsi, lpd",26,115,2.148,WW,W,W,96,15
2020-12-11,A,Amphipoda,0,NA,"lsc, lpd",11,98,2.155,WC,W,C,1,15
2020-12-11,A,Amphipoda,9,NA,"lsc, ld",12,102,2.155,CC,C,C,2,15
2020-12-11,A,Amphipoda,15,NA,"lsi, ld",14,108,2.155,WW,W,W,3,15
2020-12-11,A,Amphipoda,2,NA,lsc,22,85,2.155,CC,C,C,9,15
2020-12-11,A,Amphipoda,3,NA,lsi,22,80,2.155,WC,W,C,10,15
2020-12-11,A,Amphipoda,0,NA,lsi,24,82,2.155,CW,C,W,12,15
2020-12-11,A,Amphipoda,3,NA,"lsc, ld",24,106,2.155,CW,C,W,13,15
2020-12-11,A,Amphipoda,0,NA,lpd,32,103,2.155,WW,W,W,15,15
2020-12-11,B,Amphipoda,2,NA,ld,17,75,2.543,WC,W,C,17,15
2020-12-11,B,Amphipoda,0,NA,lsc,18,79,2.543,WW,W,W,18,15
2020-12-11,B,Amphipoda,2,NA,lsi,21,81,2.543,CC,C,C,20,15
2020-12-11,B,Amphipoda,0,NA,NA,25,78,2.543,CC,C,C,21,15
2020-12-11,B,Amphipoda,0,NA,"lsc, ld",19,58,2.543,WC,W,C,22,15
2020-12-11,B,Amphipoda,0,NA,"lsc, lpd",10,75,2.543,WW,W,W,23,15
2020-12-11,B,Amphipoda,0,NA,ld,18,74,2.543,CW,C,W,25,15
2020-12-11,B,Amphipoda,0,NA,"lsi, ld",14,61,2.543,WW,W,W,28,15
2020-12-11,B,Amphipoda,0,NA,"lsc, lsi, ld, lpd",7,58,2.543,WW,W,W,30,15
2020-12-11,B,Amphipoda,0,NA,lsi,13,60,2.543,CW,C,W,32,15
2020-12-11,C,Amphipoda,0,NA,"lsc, ld",11,55,2.551,WC,W,C,36,15
2020-12-11,C,Amphipoda,2,NA,"lsi, ld",18,65,2.551,CC,C,C,41,15
2020-12-11,C,Amphipoda,2,NA,"lsc, lsi, ld, lpd",16,66,2.551,WW,W,W,42,15
2020-12-11,C,Amphipoda,6,NA,NA,14,70,2.551,WW,W,W,43,15
2020-12-11,C,Amphipoda,9,NA,"lsi, lpd",9,65,2.551,WW,W,W,44,15
2020-12-11,C,Amphipoda,3,NA,"lsc, lpd",15,67,2.551,CW,C,W,46,15
2020-12-11,D,Amphipoda,1,NA,"lsi, ld",20,55,2.383,CC,C,C,49,15
2020-12-11,D,Amphipoda,0,NA,NA,13,52,2.383,CC,C,C,50,15
2020-12-11,D,Amphipoda,0,NA,"lsi, ld",11,73,2.383,WW,W,W,56,15
2020-12-11,D,Amphipoda,0,NA,NA,19,74,2.383,WC,W,C,57,15
2020-12-11,D,Amphipoda,1,NA,ld,10,77,2.383,WC,W,C,60,15
2020-12-11,D,Amphipoda,0,NA,ld,25,42,2.383,CC,C,C,53,15
2020-12-11,E,Amphipoda,2,NA,NA,16,125,2.242,WC,W,C,68,15
2020-12-11,E,Amphipoda,1,NA,lpd,18,103,2.242,WW,W,W,70,15
2020-12-11,E,Amphipoda,6,NA,ld,14,110,2.242,CC,C,C,73,15
2020-12-11,E,Amphipoda,5,NA,"lsc, lpd",16,113,2.242,CC,C,C,74,15
2020-12-11,E,Amphipoda,0,NA,"lsi, lpd",14,115,2.242,WC,W,C,75,15
2020-12-11,E,Amphipoda,10,NA,lsi,13,100,2.242,CW,C,W,76,15
2020-12-11,E,Amphipoda,8,NA,"lsi, lpd",13,95,2.242,CW,C,W,77,15
2020-12-11,E,Amphipoda,17,NA,"lsc, lsi, ld, lpd",20,85,2.242,WW,W,W,79,15
2020-12-11,F,Amphipoda,4,NA,lsi,15,112,2.148,WW,W,W,81,15
2020-12-11,F,Amphipoda,0,NA,ld,18,125,2.148,CW,C,W,83,15
2020-12-11,F,Amphipoda,0,NA,ld,19,118,2.148,WC,W,C,85,15
2020-12-11,F,Amphipoda,1,NA,"lsc, lpd",18,115,2.148,WC,W,C,86,15
2020-12-11,F,Amphipoda,0,NA,"lsi, ld",22,115,2.148,WW,W,W,88,15
2020-12-11,F,Amphipoda,3,NA,"lsi, lpd",25,117,2.148,CC,C,C,91,15
2020-12-11,F,Amphipoda,2,NA,"lsc, ld",27,115,2.148,CC,C,C,92,15
2020-12-11,F,Amphipoda,0,NA,"lsc, lsi, ld, lpd",30,125,2.148,WW,W,W,93,15
2020-12-11,F,Amphipoda,0,NA,"lsi, lpd",26,115,2.148,WW,W,W,96,15
2020-12-11,A,Mastocarpus_sp_crust,NA,0,"lsc, lpd",11,98,2.155,WC,W,C,1,15
2020-12-11,A,Mastocarpus_sp_crust,NA,2.5,"lsc, ld",12,102,2.155,CC,C,C,2,15
2020-12-11,A,Mastocarpus_sp_crust,NA,0.2,"lsi, ld",14,108,2.155,WW,W,W,3,15
2020-12-11,A,Mastocarpus_sp_crust,NA,0,lsc,22,85,2.155,CC,C,C,9,15
2020-12-11,A,Mastocarpus_sp_crust,NA,0,lsi,22,80,2.155,WC,W,C,10,15
2020-12-11,A,Mastocarpus_sp_crust,NA,0,lsi,24,82,2.155,CW,C,W,12,15
2020-12-11,A,Mastocarpus_sp_crust,NA,0,"lsc, ld",24,106,2.155,CW,C,W,13,15
2020-12-11,A,Mastocarpus_sp_crust,NA,0,lpd,32,103,2.155,WW,W,W,15,15
2020-12-11,B,Mastocarpus_sp_crust,NA,5,ld,17,75,2.543,WC,W,C,17,15
2020-12-11,B,Mastocarpus_sp_crust,NA,1,lsc,18,79,2.543,WW,W,W,18,15
2020-12-11,B,Mastocarpus_sp_crust,NA,1,lsi,21,81,2.543,CC,C,C,20,15
2020-12-11,B,Mastocarpus_sp_crust,NA,0,NA,25,78,2.543,CC,C,C,21,15
2020-12-11,B,Mastocarpus_sp_crust,NA,0,"lsc, ld",19,58,2.543,WC,W,C,22,15
2020-12-11,B,Mastocarpus_sp_crust,NA,0,"lsc, lpd",10,75,2.543,WW,W,W,23,15
2020-12-11,B,Mastocarpus_sp_crust,NA,0,ld,18,74,2.543,CW,C,W,25,15
2020-12-11,B,Mastocarpus_sp_crust,NA,0,"lsi, ld",14,61,2.543,WW,W,W,28,15
2020-12-11,B,Mastocarpus_sp_crust,NA,8,"lsc, lsi, ld, lpd",7,58,2.543,WW,W,W,30,15
2020-12-11,B,Mastocarpus_sp_crust,NA,0.2,lsi,13,60,2.543,CW,C,W,32,15
2020-12-11,C,Mastocarpus_sp_crust,NA,4.5,"lsc, ld",11,55,2.551,WC,W,C,36,15
2020-12-11,C,Mastocarpus_sp_crust,NA,0.5,"lsi, ld",18,65,2.551,CC,C,C,41,15
2020-12-11,C,Mastocarpus_sp_crust,NA,0.5,"lsc, lsi, ld, lpd",16,66,2.551,WW,W,W,42,15
2020-12-11,C,Mastocarpus_sp_crust,NA,0,NA,14,70,2.551,WW,W,W,43,15
2020-12-11,C,Mastocarpus_sp_crust,NA,0,"lsi, lpd",9,65,2.551,WW,W,W,44,15
2020-12-11,C,Mastocarpus_sp_crust,NA,0,"lsc, lpd",15,67,2.551,CW,C,W,46,15
2020-12-11,D,Mastocarpus_sp_crust,NA,0,"lsi, ld",20,55,2.383,CC,C,C,49,15
2020-12-11,D,Mastocarpus_sp_crust,NA,0,NA,13,52,2.383,CC,C,C,50,15
2020-12-11,D,Mastocarpus_sp_crust,NA,1,"lsi, ld",11,73,2.383,WW,W,W,56,15
2020-12-11,D,Mastocarpus_sp_crust,NA,0.5,NA,19,74,2.383,WC,W,C,57,15
2020-12-11,D,Mastocarpus_sp_crust,NA,0.2,ld,10,77,2.383,WC,W,C,60,15
2020-12-11,D,Mastocarpus_sp_crust,NA,0,ld,25,42,2.383,CC,C,C,53,15
2020-12-11,E,Mastocarpus_sp_crust,NA,0.2,NA,16,125,2.242,WC,W,C,68,15
2020-12-11,E,Mastocarpus_sp_crust,NA,0,lpd,18,103,2.242,WW,W,W,70,15
2020-12-11,E,Mastocarpus_sp_crust,NA,0,ld,14,110,2.242,CC,C,C,73,15
2020-12-11,E,Mastocarpus_sp_crust,NA,0.2,"lsc, lpd",16,113,2.242,CC,C,C,74,15
2020-12-11,E,Mastocarpus_sp_crust,NA,0,"lsi, lpd",14,115,2.242,WC,W,C,75,15
2020-12-11,E,Mastocarpus_sp_crust,NA,0,lsi,13,100,2.242,CW,C,W,76,15
2020-12-11,E,Mastocarpus_sp_crust,NA,0,"lsi, lpd",13,95,2.242,CW,C,W,77,15
2020-12-11,E,Mastocarpus_sp_crust,NA,0,"lsc, lsi, ld, lpd",20,85,2.242,WW,W,W,79,15
2020-12-11,F,Mastocarpus_sp_crust,NA,0,lsi,15,112,2.148,WW,W,W,81,15
2020-12-11,F,Mastocarpus_sp_crust,NA,0,ld,18,125,2.148,CW,C,W,83,15
2020-12-11,F,Mastocarpus_sp_crust,NA,0,ld,19,118,2.148,WC,W,C,85,15
2020-12-11,F,Mastocarpus_sp_crust,NA,0,"lsc, lpd",18,115,2.148,WC,W,C,86,15
2020-12-11,F,Mastocarpus_sp_crust,NA,0,"lsi, ld",22,115,2.148,WW,W,W,88,15
2020-12-11,F,Mastocarpus_sp_crust,NA,0,"lsi, lpd",25,117,2.148,CC,C,C,91,15
2020-12-11,F,Mastocarpus_sp_crust,NA,0,"lsc, ld",27,115,2.148,CC,C,C,92,15
2020-12-11,F,Mastocarpus_sp_crust,NA,0,"lsc, lsi, ld, lpd",30,125,2.148,WW,W,W,93,15
2020-12-11,F,Mastocarpus_sp_crust,NA,0,"lsi, lpd",26,115,2.148,WW,W,W,96,15
2020-12-11,A,Pyropia_sp,NA,0,"lsc, lpd",11,98,2.155,WC,W,C,1,15
2020-12-11,A,Pyropia_sp,NA,0,"lsc, ld",12,102,2.155,CC,C,C,2,15
2020-12-11,A,Pyropia_sp,NA,0,"lsi, ld",14,108,2.155,WW,W,W,3,15
2020-12-11,A,Pyropia_sp,NA,0,lsc,22,85,2.155,CC,C,C,9,15
2020-12-11,A,Pyropia_sp,NA,0,lsi,22,80,2.155,WC,W,C,10,15
2020-12-11,A,Pyropia_sp,NA,0,lsi,24,82,2.155,CW,C,W,12,15
2020-12-11,A,Pyropia_sp,NA,10,"lsc, ld",24,106,2.155,CW,C,W,13,15
2020-12-11,A,Pyropia_sp,NA,0,lpd,32,103,2.155,WW,W,W,15,15
2020-12-11,B,Pyropia_sp,NA,0,ld,17,75,2.543,WC,W,C,17,15
2020-12-11,B,Pyropia_sp,NA,0,lsc,18,79,2.543,WW,W,W,18,15
2020-12-11,B,Pyropia_sp,NA,0,lsi,21,81,2.543,CC,C,C,20,15
2020-12-11,B,Pyropia_sp,NA,0,NA,25,78,2.543,CC,C,C,21,15
2020-12-11,B,Pyropia_sp,NA,18,"lsc, ld",19,58,2.543,WC,W,C,22,15
2020-12-11,B,Pyropia_sp,NA,4,"lsc, lpd",10,75,2.543,WW,W,W,23,15
2020-12-11,B,Pyropia_sp,NA,0,ld,18,74,2.543,CW,C,W,25,15
2020-12-11,B,Pyropia_sp,NA,0,"lsi, ld",14,61,2.543,WW,W,W,28,15
2020-12-11,B,Pyropia_sp,NA,0,"lsc, lsi, ld, lpd",7,58,2.543,WW,W,W,30,15
2020-12-11,B,Pyropia_sp,NA,26.5,lsi,13,60,2.543,CW,C,W,32,15
2020-12-11,C,Pyropia_sp,NA,0,"lsc, ld",11,55,2.551,WC,W,C,36,15
2020-12-11,C,Pyropia_sp,NA,0,"lsi, ld",18,65,2.551,CC,C,C,41,15
2020-12-11,C,Pyropia_sp,NA,0,"lsc, lsi, ld, lpd",16,66,2.551,WW,W,W,42,15
2020-12-11,C,Pyropia_sp,NA,0,NA,14,70,2.551,WW,W,W,43,15
2020-12-11,C,Pyropia_sp,NA,0,"lsi, lpd",9,65,2.551,WW,W,W,44,15
2020-12-11,C,Pyropia_sp,NA,0,"lsc, lpd",15,67,2.551,CW,C,W,46,15
2020-12-11,D,Pyropia_sp,NA,0,"lsi, ld",20,55,2.383,CC,C,C,49,15
2020-12-11,D,Pyropia_sp,NA,0,NA,13,52,2.383,CC,C,C,50,15
2020-12-11,D,Pyropia_sp,NA,0,"lsi, ld",11,73,2.383,WW,W,W,56,15
2020-12-11,D,Pyropia_sp,NA,0,NA,19,74,2.383,WC,W,C,57,15
2020-12-11,D,Pyropia_sp,NA,0,ld,10,77,2.383,WC,W,C,60,15
2020-12-11,D,Pyropia_sp,NA,0,ld,25,42,2.383,CC,C,C,53,15
2020-12-11,E,Pyropia_sp,NA,0,NA,16,125,2.242,WC,W,C,68,15
2020-12-11,E,Pyropia_sp,NA,0,lpd,18,103,2.242,WW,W,W,70,15
2020-12-11,E,Pyropia_sp,NA,0,ld,14,110,2.242,CC,C,C,73,15
2020-12-11,E,Pyropia_sp,NA,0,"lsc, lpd",16,113,2.242,CC,C,C,74,15
2020-12-11,E,Pyropia_sp,NA,0,"lsi, lpd",14,115,2.242,WC,W,C,75,15
2020-12-11,E,Pyropia_sp,NA,0,lsi,13,100,2.242,CW,C,W,76,15
2020-12-11,E,Pyropia_sp,NA,0,"lsi, lpd",13,95,2.242,CW,C,W,77,15
2020-12-11,E,Pyropia_sp,NA,0,"lsc, lsi, ld, lpd",20,85,2.242,WW,W,W,79,15
2020-12-11,F,Pyropia_sp,NA,0,lsi,15,112,2.148,WW,W,W,81,15
2020-12-11,F,Pyropia_sp,NA,0,ld,18,125,2.148,CW,C,W,83,15
2020-12-11,F,Pyropia_sp,NA,0.2,ld,19,118,2.148,WC,W,C,85,15
2020-12-11,F,Pyropia_sp,NA,0,"lsc, lpd",18,115,2.148,WC,W,C,86,15
2020-12-11,F,Pyropia_sp,NA,49,"lsi, ld",22,115,2.148,WW,W,W,88,15
2020-12-11,F,Pyropia_sp,NA,2.5,"lsi, lpd",25,117,2.148,CC,C,C,91,15
2020-12-11,F,Pyropia_sp,NA,3,"lsc, ld",27,115,2.148,CC,C,C,92,15
2020-12-11,F,Pyropia_sp,NA,34,"lsc, lsi, ld, lpd",30,125,2.148,WW,W,W,93,15
2020-12-11,F,Pyropia_sp,NA,14,"lsi, lpd",26,115,2.148,WW,W,W,96,15
2020-12-11,A,Ulothrix_sp,NA,0,"lsc, lpd",11,98,2.155,WC,W,C,1,15
2020-12-11,A,Ulothrix_sp,NA,0,"lsc, ld",12,102,2.155,CC,C,C,2,15
2020-12-11,A,Ulothrix_sp,NA,0,"lsi, ld",14,108,2.155,WW,W,W,3,15
2020-12-11,A,Ulothrix_sp,NA,0,lsc,22,85,2.155,CC,C,C,9,15
2020-12-11,A,Ulothrix_sp,NA,0,lsi,22,80,2.155,WC,W,C,10,15
2020-12-11,A,Ulothrix_sp,NA,0,lsi,24,82,2.155,CW,C,W,12,15
2020-12-11,A,Ulothrix_sp,NA,8.5,"lsc, ld",24,106,2.155,CW,C,W,13,15
2020-12-11,A,Ulothrix_sp,NA,0,lpd,32,103,2.155,WW,W,W,15,15
2020-12-11,B,Ulothrix_sp,NA,0,ld,17,75,2.543,WC,W,C,17,15
2020-12-11,B,Ulothrix_sp,NA,0,lsc,18,79,2.543,WW,W,W,18,15
2020-12-11,B,Ulothrix_sp,NA,0,lsi,21,81,2.543,CC,C,C,20,15
2020-12-11,B,Ulothrix_sp,NA,0,NA,25,78,2.543,CC,C,C,21,15
2020-12-11,B,Ulothrix_sp,NA,0.2,"lsc, ld",19,58,2.543,WC,W,C,22,15
2020-12-11,B,Ulothrix_sp,NA,1.5,"lsc, lpd",10,75,2.543,WW,W,W,23,15
2020-12-11,B,Ulothrix_sp,NA,0.2,ld,18,74,2.543,CW,C,W,25,15
2020-12-11,B,Ulothrix_sp,NA,0,"lsi, ld",14,61,2.543,WW,W,W,28,15
2020-12-11,B,Ulothrix_sp,NA,0,"lsc, lsi, ld, lpd",7,58,2.543,WW,W,W,30,15
2020-12-11,B,Ulothrix_sp,NA,0,lsi,13,60,2.543,CW,C,W,32,15
2020-12-11,C,Ulothrix_sp,NA,0,"lsc, ld",11,55,2.551,WC,W,C,36,15
2020-12-11,C,Ulothrix_sp,NA,0,"lsi, ld",18,65,2.551,CC,C,C,41,15
2020-12-11,C,Ulothrix_sp,NA,0,"lsc, lsi, ld, lpd",16,66,2.551,WW,W,W,42,15
2020-12-11,C,Ulothrix_sp,NA,0,NA,14,70,2.551,WW,W,W,43,15
2020-12-11,C,Ulothrix_sp,NA,0,"lsi, lpd",9,65,2.551,WW,W,W,44,15
2020-12-11,C,Ulothrix_sp,NA,0,"lsc, lpd",15,67,2.551,CW,C,W,46,15
2020-12-11,D,Ulothrix_sp,NA,0,"lsi, ld",20,55,2.383,CC,C,C,49,15
2020-12-11,D,Ulothrix_sp,NA,0,NA,13,52,2.383,CC,C,C,50,15
2020-12-11,D,Ulothrix_sp,NA,0,"lsi, ld",11,73,2.383,WW,W,W,56,15
2020-12-11,D,Ulothrix_sp,NA,0,NA,19,74,2.383,WC,W,C,57,15
2020-12-11,D,Ulothrix_sp,NA,0,ld,10,77,2.383,WC,W,C,60,15
2020-12-11,D,Ulothrix_sp,NA,0,ld,25,42,2.383,CC,C,C,53,15
2020-12-11,E,Ulothrix_sp,NA,0,NA,16,125,2.242,WC,W,C,68,15
2020-12-11,E,Ulothrix_sp,NA,0,lpd,18,103,2.242,WW,W,W,70,15
2020-12-11,E,Ulothrix_sp,NA,0,ld,14,110,2.242,CC,C,C,73,15
2020-12-11,E,Ulothrix_sp,NA,0,"lsc, lpd",16,113,2.242,CC,C,C,74,15
2020-12-11,E,Ulothrix_sp,NA,0,"lsi, lpd",14,115,2.242,WC,W,C,75,15
2020-12-11,E,Ulothrix_sp,NA,0,lsi,13,100,2.242,CW,C,W,76,15
2020-12-11,E,Ulothrix_sp,NA,0,"lsi, lpd",13,95,2.242,CW,C,W,77,15
2020-12-11,E,Ulothrix_sp,NA,0,"lsc, lsi, ld, lpd",20,85,2.242,WW,W,W,79,15
2020-12-11,F,Ulothrix_sp,NA,0,lsi,15,112,2.148,WW,W,W,81,15
2020-12-11,F,Ulothrix_sp,NA,7,ld,18,125,2.148,CW,C,W,83,15
2020-12-11,F,Ulothrix_sp,NA,0,ld,19,118,2.148,WC,W,C,85,15
2020-12-11,F,Ulothrix_sp,NA,0,"lsc, lpd",18,115,2.148,WC,W,C,86,15
2020-12-11,F,Ulothrix_sp,NA,16,"lsi, ld",22,115,2.148,WW,W,W,88,15
2020-12-11,F,Ulothrix_sp,NA,0,"lsi, lpd",25,117,2.148,CC,C,C,91,15
2020-12-11,F,Ulothrix_sp,NA,0,"lsc, ld",27,115,2.148,CC,C,C,92,15
2020-12-11,F,Ulothrix_sp,NA,0.2,"lsc, lsi, ld, lpd",30,125,2.148,WW,W,W,93,15
2020-12-11,F,Ulothrix_sp,NA,0.2,"lsi, lpd",26,115,2.148,WW,W,W,96,15
2020-12-11,A,Mytilus_trossulus,0,NA,"lsc, lpd",11,98,2.155,WC,W,C,1,15
2020-12-11,A,Mytilus_trossulus,0,NA,"lsc, ld",12,102,2.155,CC,C,C,2,15
2020-12-11,A,Mytilus_trossulus,0,NA,"lsi, ld",14,108,2.155,WW,W,W,3,15
2020-12-11,A,Mytilus_trossulus,0,NA,lsc,22,85,2.155,CC,C,C,9,15
2020-12-11,A,Mytilus_trossulus,0,NA,lsi,22,80,2.155,WC,W,C,10,15
2020-12-11,A,Mytilus_trossulus,0,NA,lsi,24,82,2.155,CW,C,W,12,15
2020-12-11,A,Mytilus_trossulus,0,NA,"lsc, ld",24,106,2.155,CW,C,W,13,15
2020-12-11,A,Mytilus_trossulus,0,NA,lpd,32,103,2.155,WW,W,W,15,15
2020-12-11,B,Mytilus_trossulus,0,NA,ld,17,75,2.543,WC,W,C,17,15
2020-12-11,B,Mytilus_trossulus,0,NA,lsc,18,79,2.543,WW,W,W,18,15
2020-12-11,B,Mytilus_trossulus,0,NA,lsi,21,81,2.543,CC,C,C,20,15
2020-12-11,B,Mytilus_trossulus,0,NA,NA,25,78,2.543,CC,C,C,21,15
2020-12-11,B,Mytilus_trossulus,0,NA,"lsc, ld",19,58,2.543,WC,W,C,22,15
2020-12-11,B,Mytilus_trossulus,0,NA,"lsc, lpd",10,75,2.543,WW,W,W,23,15
2020-12-11,B,Mytilus_trossulus,0,NA,ld,18,74,2.543,CW,C,W,25,15
2020-12-11,B,Mytilus_trossulus,0,NA,"lsi, ld",14,61,2.543,WW,W,W,28,15
2020-12-11,B,Mytilus_trossulus,0,NA,"lsc, lsi, ld, lpd",7,58,2.543,WW,W,W,30,15
2020-12-11,B,Mytilus_trossulus,0,NA,lsi,13,60,2.543,CW,C,W,32,15
2020-12-11,C,Mytilus_trossulus,0,NA,"lsc, ld",11,55,2.551,WC,W,C,36,15
2020-12-11,C,Mytilus_trossulus,0,NA,"lsi, ld",18,65,2.551,CC,C,C,41,15
2020-12-11,C,Mytilus_trossulus,0,NA,"lsc, lsi, ld, lpd",16,66,2.551,WW,W,W,42,15
2020-12-11,C,Mytilus_trossulus,0,NA,NA,14,70,2.551,WW,W,W,43,15
2020-12-11,C,Mytilus_trossulus,0,NA,"lsi, lpd",9,65,2.551,WW,W,W,44,15
2020-12-11,C,Mytilus_trossulus,0,NA,"lsc, lpd",15,67,2.551,CW,C,W,46,15
2020-12-11,D,Mytilus_trossulus,0,NA,"lsi, ld",20,55,2.383,CC,C,C,49,15
2020-12-11,D,Mytilus_trossulus,0,NA,NA,13,52,2.383,CC,C,C,50,15
2020-12-11,D,Mytilus_trossulus,0,NA,"lsi, ld",11,73,2.383,WW,W,W,56,15
2020-12-11,D,Mytilus_trossulus,0,NA,NA,19,74,2.383,WC,W,C,57,15
2020-12-11,D,Mytilus_trossulus,0,NA,ld,10,77,2.383,WC,W,C,60,15
2020-12-11,D,Mytilus_trossulus,0,NA,ld,25,42,2.383,CC,C,C,53,15
2020-12-11,E,Mytilus_trossulus,0,NA,NA,16,125,2.242,WC,W,C,68,15
2020-12-11,E,Mytilus_trossulus,0,NA,lpd,18,103,2.242,WW,W,W,70,15
2020-12-11,E,Mytilus_trossulus,0,NA,ld,14,110,2.242,CC,C,C,73,15
2020-12-11,E,Mytilus_trossulus,0,NA,"lsc, lpd",16,113,2.242,CC,C,C,74,15
2020-12-11,E,Mytilus_trossulus,0,NA,"lsi, lpd",14,115,2.242,WC,W,C,75,15
2020-12-11,E,Mytilus_trossulus,0,NA,lsi,13,100,2.242,CW,C,W,76,15
2020-12-11,E,Mytilus_trossulus,0,NA,"lsi, lpd",13,95,2.242,CW,C,W,77,15
2020-12-11,E,Mytilus_trossulus,0,NA,"lsc, lsi, ld, lpd",20,85,2.242,WW,W,W,79,15
2020-12-11,F,Mytilus_trossulus,0,NA,lsi,15,112,2.148,WW,W,W,81,15
2020-12-11,F,Mytilus_trossulus,0,NA,ld,18,125,2.148,CW,C,W,83,15
2020-12-11,F,Mytilus_trossulus,0,NA,ld,19,118,2.148,WC,W,C,85,15
2020-12-11,F,Mytilus_trossulus,0,NA,"lsc, lpd",18,115,2.148,WC,W,C,86,15
2020-12-11,F,Mytilus_trossulus,0,NA,"lsi, ld",22,115,2.148,WW,W,W,88,15
2020-12-11,F,Mytilus_trossulus,0,NA,"lsi, lpd",25,117,2.148,CC,C,C,91,15
2020-12-11,F,Mytilus_trossulus,0,NA,"lsc, ld",27,115,2.148,CC,C,C,92,15
2020-12-11,F,Mytilus_trossulus,0,NA,"lsc, lsi, ld, lpd",30,125,2.148,WW,W,W,93,15
2020-12-11,F,Mytilus_trossulus,0,NA,"lsi, lpd",26,115,2.148,WW,W,W,96,15
2020-12-11,A,Isopoda,0,NA,"lsc, lpd",11,98,2.155,WC,W,C,1,15
2020-12-11,A,Isopoda,0,NA,"lsc, ld",12,102,2.155,CC,C,C,2,15
2020-12-11,A,Isopoda,1,NA,"lsi, ld",14,108,2.155,WW,W,W,3,15
2020-12-11,A,Isopoda,0,NA,lsc,22,85,2.155,CC,C,C,9,15
2020-12-11,A,Isopoda,0,NA,lsi,22,80,2.155,WC,W,C,10,15
2020-12-11,A,Isopoda,0,NA,lsi,24,82,2.155,CW,C,W,12,15
2020-12-11,A,Isopoda,0,NA,"lsc, ld",24,106,2.155,CW,C,W,13,15
2020-12-11,A,Isopoda,0,NA,lpd,32,103,2.155,WW,W,W,15,15
2020-12-11,B,Isopoda,0,NA,ld,17,75,2.543,WC,W,C,17,15
2020-12-11,B,Isopoda,0,NA,lsc,18,79,2.543,WW,W,W,18,15
2020-12-11,B,Isopoda,0,NA,lsi,21,81,2.543,CC,C,C,20,15
2020-12-11,B,Isopoda,0,NA,NA,25,78,2.543,CC,C,C,21,15
2020-12-11,B,Isopoda,1,NA,"lsc, ld",19,58,2.543,WC,W,C,22,15
2020-12-11,B,Isopoda,0,NA,"lsc, lpd",10,75,2.543,WW,W,W,23,15
2020-12-11,B,Isopoda,0,NA,ld,18,74,2.543,CW,C,W,25,15
2020-12-11,B,Isopoda,0,NA,"lsi, ld",14,61,2.543,WW,W,W,28,15
2020-12-11,B,Isopoda,0,NA,"lsc, lsi, ld, lpd",7,58,2.543,WW,W,W,30,15
2020-12-11,B,Isopoda,0,NA,lsi,13,60,2.543,CW,C,W,32,15
2020-12-11,C,Isopoda,0,NA,"lsc, ld",11,55,2.551,WC,W,C,36,15
2020-12-11,C,Isopoda,0,NA,"lsi, ld",18,65,2.551,CC,C,C,41,15
2020-12-11,C,Isopoda,0,NA,"lsc, lsi, ld, lpd",16,66,2.551,WW,W,W,42,15
2020-12-11,C,Isopoda,0,NA,NA,14,70,2.551,WW,W,W,43,15
2020-12-11,C,Isopoda,0,NA,"lsi, lpd",9,65,2.551,WW,W,W,44,15
2020-12-11,C,Isopoda,0,NA,"lsc, lpd",15,67,2.551,CW,C,W,46,15
2020-12-11,D,Isopoda,1,NA,"lsi, ld",20,55,2.383,CC,C,C,49,15
2020-12-11,D,Isopoda,0,NA,NA,13,52,2.383,CC,C,C,50,15
2020-12-11,D,Isopoda,0,NA,"lsi, ld",11,73,2.383,WW,W,W,56,15
2020-12-11,D,Isopoda,0,NA,NA,19,74,2.383,WC,W,C,57,15
2020-12-11,D,Isopoda,0,NA,ld,10,77,2.383,WC,W,C,60,15
2020-12-11,D,Isopoda,0,NA,ld,25,42,2.383,CC,C,C,53,15
2020-12-11,E,Isopoda,0,NA,NA,16,125,2.242,WC,W,C,68,15
2020-12-11,E,Isopoda,0,NA,lpd,18,103,2.242,WW,W,W,70,15
