"","date","block","number","species","count","percent_cover","colour","timediff"
"4516",2019-10-20,"D",16,"chthamalus",0,NA,"warm",27.2440476190476
"4517",2019-10-20,"E",1,"chthamalus",0,NA,"warm",27.2440476190476
"4518",2019-10-20,"E",2,"chthamalus",0,NA,"ambient",27.2440476190476
"4519",2019-10-20,"E",3,"chthamalus",1,NA,"warm",27.2440476190476
"4520",2019-10-20,"E",4,"chthamalus",2,NA,"warm",27.2440476190476
"4521",2019-10-20,"E",5,"chthamalus",0,NA,"ambient",27.2440476190476
"4522",2019-10-20,"E",6,"chthamalus",0,NA,"warm",27.2440476190476
"4523",2019-10-20,"E",7,"chthamalus",1,NA,"warm",27.2440476190476
"4524",2019-10-20,"E",8,"chthamalus",0,NA,"ambient",27.2440476190476
"4525",2019-10-20,"E",9,"chthamalus",0,NA,"ambient",27.2440476190476
"4526",2019-10-20,"E",10,"chthamalus",0,NA,"ambient",27.2440476190476
"4527",2019-10-20,"E",11,"chthamalus",0,NA,"warm",27.2440476190476
"4528",2019-10-20,"E",12,"chthamalus",0,NA,"ambient",27.2440476190476
"4529",2019-10-20,"E",13,"chthamalus",0,NA,"ambient",27.2440476190476
"4530",2019-10-20,"E",14,"chthamalus",0,NA,"ambient",27.2440476190476
"4531",2019-10-20,"E",15,"chthamalus",0,NA,"warm",27.2440476190476
"4532",2019-10-20,"E",16,"chthamalus",0,NA,"warm",27.2440476190476
"4533",2019-10-20,"F",1,"chthamalus",1,NA,"warm",27.2440476190476
"4534",2019-10-20,"F",2,"chthamalus",4,NA,"warm",27.2440476190476
"4535",2019-10-20,"F",3,"chthamalus",1,NA,"ambient",27.2440476190476
"4536",2019-10-20,"F",4,"chthamalus",1,NA,"ambient",27.2440476190476
"4537",2019-10-20,"F",5,"chthamalus",1,NA,"warm",27.2440476190476
"4538",2019-10-20,"F",6,"chthamalus",1,NA,"warm",27.2440476190476
"4539",2019-10-20,"F",7,"chthamalus",1,NA,"ambient",27.2440476190476
"4540",2019-10-20,"F",8,"chthamalus",0,NA,"warm",27.2440476190476
"4541",2019-10-20,"F",9,"chthamalus",5,NA,"ambient",27.2440476190476
"4542",2019-10-20,"F",10,"chthamalus",0,NA,"warm",27.2440476190476
"4543",2019-10-20,"F",11,"chthamalus",0,NA,"ambient",27.2440476190476
"4544",2019-10-20,"F",12,"chthamalus",0,NA,"ambient",27.2440476190476
"4545",2019-10-20,"F",13,"chthamalus",0,NA,"warm",27.2440476190476
"4546",2019-10-20,"F",14,"chthamalus",0,NA,"ambient",27.2440476190476
"4547",2019-10-20,"F",15,"chthamalus",0,NA,"ambient",27.2440476190476
"4548",2019-10-20,"F",16,"chthamalus",0,NA,"warm",27.2440476190476
"4549",2019-10-20,"A",1,"ldig",0,NA,"warm",27.2440476190476
"4550",2019-10-20,"A",2,"ldig",0,NA,"warm",27.2440476190476
"4551",2019-10-20,"A",3,"ldig",0,NA,"ambient",27.2440476190476
"4552",2019-10-20,"A",4,"ldig",0,NA,"warm",27.2440476190476
"4553",2019-10-20,"A",5,"ldig",0,NA,"warm",27.2440476190476
"4554",2019-10-20,"A",6,"ldig",0,NA,"warm",27.2440476190476
"4555",2019-10-20,"A",7,"ldig",0,NA,"ambient",27.2440476190476
"4556",2019-10-20,"A",8,"ldig",0,NA,"ambient",27.2440476190476
"4557",2019-10-20,"A",9,"ldig",0,NA,"ambient",27.2440476190476
"4558",2019-10-20,"A",10,"ldig",0,NA,"warm",27.2440476190476
"4559",2019-10-20,"A",11,"ldig",0,NA,"ambient",27.2440476190476
"4560",2019-10-20,"A",12,"ldig",0,NA,"ambient",27.2440476190476
"4561",2019-10-20,"A",13,"ldig",0,NA,"ambient",27.2440476190476
"4562",2019-10-20,"A",14,"ldig",0,NA,"warm",27.2440476190476
"4563",2019-10-20,"A",15,"ldig",0,NA,"warm",27.2440476190476
"4564",2019-10-20,"A",16,"ldig",0,NA,"ambient",27.2440476190476
"4565",2019-10-20,"B",1,"ldig",0,NA,"warm",27.2440476190476
"4566",2019-10-20,"B",2,"ldig",0,NA,"warm",27.2440476190476
"4567",2019-10-20,"B",3,"ldig",0,NA,"ambient",27.2440476190476
"4568",2019-10-20,"B",4,"ldig",0,NA,"ambient",27.2440476190476
"4569",2019-10-20,"B",5,"ldig",0,NA,"ambient",27.2440476190476
"4570",2019-10-20,"B",6,"ldig",0,NA,"warm",27.2440476190476
"4571",2019-10-20,"B",7,"ldig",0,NA,"warm",27.2440476190476
"4572",2019-10-20,"B",8,"ldig",0,NA,"warm",27.2440476190476
"4573",2019-10-20,"B",9,"ldig",0,NA,"ambient",27.2440476190476
"4574",2019-10-20,"B",10,"ldig",0,NA,"warm",27.2440476190476
"4575",2019-10-20,"B",11,"ldig",0,NA,"ambient",27.2440476190476
"4576",2019-10-20,"B",12,"ldig",0,NA,"warm",27.2440476190476
"4577",2019-10-20,"B",13,"ldig",0,NA,"ambient",27.2440476190476
"4578",2019-10-20,"B",14,"ldig",0,NA,"warm",27.2440476190476
"4579",2019-10-20,"B",15,"ldig",0,NA,"ambient",27.2440476190476
"4580",2019-10-20,"B",16,"ldig",0,NA,"warm",27.2440476190476
"4581",2019-10-20,"C",1,"ldig",0,NA,"warm",27.2440476190476
"4582",2019-10-20,"C",2,"ldig",0,NA,"ambient",27.2440476190476
"4583",2019-10-20,"C",3,"ldig",0,NA,"ambient",27.2440476190476
"4584",2019-10-20,"C",4,"ldig",0,NA,"warm",27.2440476190476
"4585",2019-10-20,"C",5,"ldig",0,NA,"ambient",27.2440476190476
"4586",2019-10-20,"C",6,"ldig",0,NA,"warm",27.2440476190476
"4587",2019-10-20,"C",7,"ldig",0,NA,"warm",27.2440476190476
"4588",2019-10-20,"C",8,"ldig",0,NA,"warm",27.2440476190476
"4589",2019-10-20,"C",9,"ldig",0,NA,"ambient",27.2440476190476
"4590",2019-10-20,"C",10,"ldig",0,NA,"warm",27.2440476190476
"4591",2019-10-20,"C",11,"ldig",0,NA,"warm",27.2440476190476
"4592",2019-10-20,"C",12,"ldig",0,NA,"warm",27.2440476190476
"4593",2019-10-20,"C",13,"ldig",0,NA,"ambient",27.2440476190476
"4594",2019-10-20,"C",14,"ldig",0,NA,"ambient",27.2440476190476
"4595",2019-10-20,"C",15,"ldig",0,NA,"ambient",27.2440476190476
"4596",2019-10-20,"C",16,"ldig",0,NA,"ambient",27.2440476190476
"4597",2019-10-20,"D",1,"ldig",0,NA,"ambient",27.2440476190476
"4598",2019-10-20,"D",2,"ldig",0,NA,"ambient",27.2440476190476
"4599",2019-10-20,"D",3,"ldig",0,NA,"warm",27.2440476190476
"4600",2019-10-20,"D",4,"ldig",0,NA,"ambient",27.2440476190476
"4601",2019-10-20,"D",5,"ldig",0,NA,"ambient",27.2440476190476
"4602",2019-10-20,"D",6,"ldig",0,NA,"ambient",27.2440476190476
"4603",2019-10-20,"D",7,"ldig",0,NA,"warm",27.2440476190476
"4604",2019-10-20,"D",8,"ldig",0,NA,"warm",27.2440476190476
"4605",2019-10-20,"D",9,"ldig",0,NA,"warm",27.2440476190476
"4606",2019-10-20,"D",10,"ldig",0,NA,"ambient",27.2440476190476
"4607",2019-10-20,"D",11,"ldig",0,NA,"ambient",27.2440476190476
"4608",2019-10-20,"D",12,"ldig",0,NA,"warm",27.2440476190476
"4609",2019-10-20,"D",13,"ldig",0,NA,"ambient",27.2440476190476
"4610",2019-10-20,"D",14,"ldig",0,NA,"warm",27.2440476190476
"4611",2019-10-20,"D",15,"ldig",0,NA,"warm",27.2440476190476
"4612",2019-10-20,"D",16,"ldig",0,NA,"warm",27.2440476190476
"4613",2019-10-20,"E",1,"ldig",0,NA,"warm",27.2440476190476
"4614",2019-10-20,"E",2,"ldig",0,NA,"ambient",27.2440476190476
"4615",2019-10-20,"E",3,"ldig",0,NA,"warm",27.2440476190476
"4616",2019-10-20,"E",4,"ldig",0,NA,"warm",27.2440476190476
"4617",2019-10-20,"E",5,"ldig",0,NA,"ambient",27.2440476190476
"4618",2019-10-20,"E",6,"ldig",0,NA,"warm",27.2440476190476
"4619",2019-10-20,"E",7,"ldig",0,NA,"warm",27.2440476190476
"4620",2019-10-20,"E",8,"ldig",0,NA,"ambient",27.2440476190476
"4621",2019-10-20,"E",9,"ldig",0,NA,"ambient",27.2440476190476
"4622",2019-10-20,"E",10,"ldig",0,NA,"ambient",27.2440476190476
"4623",2019-10-20,"E",11,"ldig",0,NA,"warm",27.2440476190476
"4624",2019-10-20,"E",12,"ldig",0,NA,"ambient",27.2440476190476
"4625",2019-10-20,"E",13,"ldig",0,NA,"ambient",27.2440476190476
"4626",2019-10-20,"E",14,"ldig",0,NA,"ambient",27.2440476190476
"4627",2019-10-20,"E",15,"ldig",0,NA,"warm",27.2440476190476
"4628",2019-10-20,"E",16,"ldig",0,NA,"warm",27.2440476190476
"4629",2019-10-20,"F",1,"ldig",0,NA,"warm",27.2440476190476
"4630",2019-10-20,"F",2,"ldig",0,NA,"warm",27.2440476190476
"4631",2019-10-20,"F",3,"ldig",0,NA,"ambient",27.2440476190476
"4632",2019-10-20,"F",4,"ldig",0,NA,"ambient",27.2440476190476
"4633",2019-10-20,"F",5,"ldig",0,NA,"warm",27.2440476190476
"4634",2019-10-20,"F",6,"ldig",0,NA,"warm",27.2440476190476
"4635",2019-10-20,"F",7,"ldig",0,NA,"ambient",27.2440476190476
"4636",2019-10-20,"F",8,"ldig",0,NA,"warm",27.2440476190476
"4637",2019-10-20,"F",9,"ldig",0,NA,"ambient",27.2440476190476
"4638",2019-10-20,"F",10,"ldig",0,NA,"warm",27.2440476190476
"4639",2019-10-20,"F",11,"ldig",0,NA,"ambient",27.2440476190476
"4640",2019-10-20,"F",12,"ldig",0,NA,"ambient",27.2440476190476
"4641",2019-10-20,"F",13,"ldig",0,NA,"warm",27.2440476190476
"4642",2019-10-20,"F",14,"ldig",0,NA,"ambient",27.2440476190476
"4643",2019-10-20,"F",15,"ldig",0,NA,"ambient",27.2440476190476
"4644",2019-10-20,"F",16,"ldig",0,NA,"warm",27.2440476190476
"4645",2019-10-20,"A",1,"lpdig",0,NA,"warm",27.2440476190476
"4646",2019-10-20,"A",2,"lpdig",3,NA,"warm",27.2440476190476
"4647",2019-10-20,"A",3,"lpdig",0,NA,"ambient",27.2440476190476
"4648",2019-10-20,"A",4,"lpdig",0,NA,"warm",27.2440476190476
"4649",2019-10-20,"A",5,"lpdig",0,NA,"warm",27.2440476190476
"4650",2019-10-20,"A",6,"lpdig",0,NA,"warm",27.2440476190476
"4651",2019-10-20,"A",7,"lpdig",0,NA,"ambient",27.2440476190476
"4652",2019-10-20,"A",8,"lpdig",0,NA,"ambient",27.2440476190476
"4653",2019-10-20,"A",9,"lpdig",0,NA,"ambient",27.2440476190476
"4654",2019-10-20,"A",10,"lpdig",0,NA,"warm",27.2440476190476
"4655",2019-10-20,"A",11,"lpdig",5,NA,"ambient",27.2440476190476
"4656",2019-10-20,"A",12,"lpdig",1,NA,"ambient",27.2440476190476
"4657",2019-10-20,"A",13,"lpdig",0,NA,"ambient",27.2440476190476
"4658",2019-10-20,"A",14,"lpdig",0,NA,"warm",27.2440476190476
"4659",2019-10-20,"A",15,"lpdig",0,NA,"warm",27.2440476190476
"4660",2019-10-20,"A",16,"lpdig",1,NA,"ambient",27.2440476190476
"4661",2019-10-20,"B",1,"lpdig",0,NA,"warm",27.2440476190476
"4662",2019-10-20,"B",2,"lpdig",0,NA,"warm",27.2440476190476
"4663",2019-10-20,"B",3,"lpdig",0,NA,"ambient",27.2440476190476
"4664",2019-10-20,"B",4,"lpdig",0,NA,"ambient",27.2440476190476
"4665",2019-10-20,"B",5,"lpdig",0,NA,"ambient",27.2440476190476
"4666",2019-10-20,"B",6,"lpdig",0,NA,"warm",27.2440476190476
"4667",2019-10-20,"B",7,"lpdig",0,NA,"warm",27.2440476190476
"4668",2019-10-20,"B",8,"lpdig",0,NA,"warm",27.2440476190476
"4669",2019-10-20,"B",9,"lpdig",0,NA,"ambient",27.2440476190476
"4670",2019-10-20,"B",10,"lpdig",0,NA,"warm",27.2440476190476
"4671",2019-10-20,"B",11,"lpdig",0,NA,"ambient",27.2440476190476
"4672",2019-10-20,"B",12,"lpdig",0,NA,"warm",27.2440476190476
"4673",2019-10-20,"B",13,"lpdig",0,NA,"ambient",27.2440476190476
"4674",2019-10-20,"B",14,"lpdig",0,NA,"warm",27.2440476190476
"4675",2019-10-20,"B",15,"lpdig",0,NA,"ambient",27.2440476190476
"4676",2019-10-20,"B",16,"lpdig",0,NA,"warm",27.2440476190476
"4677",2019-10-20,"C",1,"lpdig",0,NA,"warm",27.2440476190476
"4678",2019-10-20,"C",2,"lpdig",1,NA,"ambient",27.2440476190476
"4679",2019-10-20,"C",3,"lpdig",0,NA,"ambient",27.2440476190476
"4680",2019-10-20,"C",4,"lpdig",0,NA,"warm",27.2440476190476
"4681",2019-10-20,"C",5,"lpdig",0,NA,"ambient",27.2440476190476
"4682",2019-10-20,"C",6,"lpdig",1,NA,"warm",27.2440476190476
"4683",2019-10-20,"C",7,"lpdig",0,NA,"warm",27.2440476190476
"4684",2019-10-20,"C",8,"lpdig",0,NA,"warm",27.2440476190476
"4685",2019-10-20,"C",9,"lpdig",1,NA,"ambient",27.2440476190476
"4686",2019-10-20,"C",10,"lpdig",0,NA,"warm",27.2440476190476
"4687",2019-10-20,"C",11,"lpdig",0,NA,"warm",27.2440476190476
"4688",2019-10-20,"C",12,"lpdig",0,NA,"warm",27.2440476190476
"4689",2019-10-20,"C",13,"lpdig",1,NA,"ambient",27.2440476190476
"4690",2019-10-20,"C",14,"lpdig",0,NA,"ambient",27.2440476190476
"4691",2019-10-20,"C",15,"lpdig",0,NA,"ambient",27.2440476190476
"4692",2019-10-20,"C",16,"lpdig",1,NA,"ambient",27.2440476190476
"4693",2019-10-20,"D",1,"lpdig",0,NA,"ambient",27.2440476190476
"4694",2019-10-20,"D",2,"lpdig",10,NA,"ambient",27.2440476190476
"4695",2019-10-20,"D",3,"lpdig",0,NA,"warm",27.2440476190476
"4696",2019-10-20,"D",4,"lpdig",5,NA,"ambient",27.2440476190476
"4697",2019-10-20,"D",5,"lpdig",1,NA,"ambient",27.2440476190476
"4698",2019-10-20,"D",6,"lpdig",0,NA,"ambient",27.2440476190476
"4699",2019-10-20,"D",7,"lpdig",0,NA,"warm",27.2440476190476
"4700",2019-10-20,"D",8,"lpdig",0,NA,"warm",27.2440476190476
"4701",2019-10-20,"D",9,"lpdig",0,NA,"warm",27.2440476190476
"4702",2019-10-20,"D",10,"lpdig",0,NA,"ambient",27.2440476190476
"4703",2019-10-20,"D",11,"lpdig",2,NA,"ambient",27.2440476190476
"4704",2019-10-20,"D",12,"lpdig",0,NA,"warm",27.2440476190476
"4705",2019-10-20,"D",13,"lpdig",0,NA,"ambient",27.2440476190476
"4706",2019-10-20,"D",14,"lpdig",0,NA,"warm",27.2440476190476
"4707",2019-10-20,"D",15,"lpdig",0,NA,"warm",27.2440476190476
"4708",2019-10-20,"D",16,"lpdig",0,NA,"warm",27.2440476190476
"4709",2019-10-20,"E",1,"lpdig",0,NA,"warm",27.2440476190476
"4710",2019-10-20,"E",2,"lpdig",4,NA,"ambient",27.2440476190476
"4711",2019-10-20,"E",3,"lpdig",0,NA,"warm",27.2440476190476
"4712",2019-10-20,"E",4,"lpdig",0,NA,"warm",27.2440476190476
"4713",2019-10-20,"E",5,"lpdig",3,NA,"ambient",27.2440476190476
"4714",2019-10-20,"E",6,"lpdig",0,NA,"warm",27.2440476190476
"4715",2019-10-20,"E",7,"lpdig",0,NA,"warm",27.2440476190476
"4716",2019-10-20,"E",8,"lpdig",1,NA,"ambient",27.2440476190476
"4717",2019-10-20,"E",9,"lpdig",1,NA,"ambient",27.2440476190476
"4718",2019-10-20,"E",10,"lpdig",2,NA,"ambient",27.2440476190476
"4719",2019-10-20,"E",11,"lpdig",0,NA,"warm",27.2440476190476
"4720",2019-10-20,"E",12,"lpdig",2,NA,"ambient",27.2440476190476
"4721",2019-10-20,"E",13,"lpdig",0,NA,"ambient",27.2440476190476
"4722",2019-10-20,"E",14,"lpdig",1,NA,"ambient",27.2440476190476
"4723",2019-10-20,"E",15,"lpdig",0,NA,"warm",27.2440476190476
"4724",2019-10-20,"E",16,"lpdig",0,NA,"warm",27.2440476190476
"4725",2019-10-20,"F",1,"lpdig",1,NA,"warm",27.2440476190476
"4726",2019-10-20,"F",2,"lpdig",0,NA,"warm",27.2440476190476
"4727",2019-10-20,"F",3,"lpdig",0,NA,"ambient",27.2440476190476
"4728",2019-10-20,"F",4,"lpdig",2,NA,"ambient",27.2440476190476
"4729",2019-10-20,"F",5,"lpdig",0,NA,"warm",27.2440476190476
"4730",2019-10-20,"F",6,"lpdig",2,NA,"warm",27.2440476190476
"4731",2019-10-20,"F",7,"lpdig",4,NA,"ambient",27.2440476190476
"4732",2019-10-20,"F",8,"lpdig",0,NA,"warm",27.2440476190476
"4733",2019-10-20,"F",9,"lpdig",NA,NA,"ambient",27.2440476190476
"4734",2019-10-20,"F",10,"lpdig",0,NA,"warm",27.2440476190476
"4735",2019-10-20,"F",11,"lpdig",0,NA,"ambient",27.2440476190476
"4736",2019-10-20,"F",12,"lpdig",3,NA,"ambient",27.2440476190476
"4737",2019-10-20,"F",13,"lpdig",0,NA,"warm",27.2440476190476
"4738",2019-10-20,"F",14,"lpdig",0,NA,"ambient",27.2440476190476
"4739",2019-10-20,"F",15,"lpdig",0,NA,"ambient",27.2440476190476
"4740",2019-10-20,"F",16,"lpdig",1,NA,"warm",27.2440476190476
"4741",2019-10-20,"A",1,"littsit",0,NA,"warm",27.2440476190476
"4742",2019-10-20,"A",2,"littsit",1,NA,"warm",27.2440476190476
"4743",2019-10-20,"A",3,"littsit",1,NA,"ambient",27.2440476190476
"4744",2019-10-20,"A",4,"littsit",0,NA,"warm",27.2440476190476
"4745",2019-10-20,"A",5,"littsit",0,NA,"warm",27.2440476190476
"4746",2019-10-20,"A",6,"littsit",0,NA,"warm",27.2440476190476
"4747",2019-10-20,"A",7,"littsit",1,NA,"ambient",27.2440476190476
"4748",2019-10-20,"A",8,"littsit",1,NA,"ambient",27.2440476190476
"4749",2019-10-20,"A",9,"littsit",0,NA,"ambient",27.2440476190476
"4750",2019-10-20,"A",10,"littsit",0,NA,"warm",27.2440476190476
"4751",2019-10-20,"A",11,"littsit",5,NA,"ambient",27.2440476190476
"4752",2019-10-20,"A",12,"littsit",1,NA,"ambient",27.2440476190476
"4753",2019-10-20,"A",13,"littsit",0,NA,"ambient",27.2440476190476
"4754",2019-10-20,"A",14,"littsit",0,NA,"warm",27.2440476190476
"4755",2019-10-20,"A",15,"littsit",0,NA,"warm",27.2440476190476
"4756",2019-10-20,"A",16,"littsit",0,NA,"ambient",27.2440476190476
"4757",2019-10-20,"B",1,"littsit",0,NA,"warm",27.2440476190476
"4758",2019-10-20,"B",2,"littsit",0,NA,"warm",27.2440476190476
"4759",2019-10-20,"B",3,"littsit",4,NA,"ambient",27.2440476190476
"4760",2019-10-20,"B",4,"littsit",0,NA,"ambient",27.2440476190476
"4761",2019-10-20,"B",5,"littsit",0,NA,"ambient",27.2440476190476
"4762",2019-10-20,"B",6,"littsit",0,NA,"warm",27.2440476190476
"4763",2019-10-20,"B",7,"littsit",0,NA,"warm",27.2440476190476
"4764",2019-10-20,"B",8,"littsit",1,NA,"warm",27.2440476190476
"4765",2019-10-20,"B",9,"littsit",0,NA,"ambient",27.2440476190476
"4766",2019-10-20,"B",10,"littsit",0,NA,"warm",27.2440476190476
"4767",2019-10-20,"B",11,"littsit",1,NA,"ambient",27.2440476190476
"4768",2019-10-20,"B",12,"littsit",0,NA,"warm",27.2440476190476
"4769",2019-10-20,"B",13,"littsit",3,NA,"ambient",27.2440476190476
"4770",2019-10-20,"B",14,"littsit",0,NA,"warm",27.2440476190476
"4771",2019-10-20,"B",15,"littsit",19,NA,"ambient",27.2440476190476
"4772",2019-10-20,"B",16,"littsit",0,NA,"warm",27.2440476190476
"4773",2019-10-20,"C",1,"littsit",0,NA,"warm",27.2440476190476
"4774",2019-10-20,"C",2,"littsit",1,NA,"ambient",27.2440476190476
"4775",2019-10-20,"C",3,"littsit",1,NA,"ambient",27.2440476190476
"4776",2019-10-20,"C",4,"littsit",0,NA,"warm",27.2440476190476
"4777",2019-10-20,"C",5,"littsit",0,NA,"ambient",27.2440476190476
"4778",2019-10-20,"C",6,"littsit",1,NA,"warm",27.2440476190476
"4779",2019-10-20,"C",7,"littsit",0,NA,"warm",27.2440476190476
"4780",2019-10-20,"C",8,"littsit",0,NA,"warm",27.2440476190476
"4781",2019-10-20,"C",9,"littsit",0,NA,"ambient",27.2440476190476
"4782",2019-10-20,"C",10,"littsit",1,NA,"warm",27.2440476190476
"4783",2019-10-20,"C",11,"littsit",0,NA,"warm",27.2440476190476
"4784",2019-10-20,"C",12,"littsit",0,NA,"warm",27.2440476190476
"4785",2019-10-20,"C",13,"littsit",1,NA,"ambient",27.2440476190476
"4786",2019-10-20,"C",14,"littsit",0,NA,"ambient",27.2440476190476
"4787",2019-10-20,"C",15,"littsit",0,NA,"ambient",27.2440476190476
"4788",2019-10-20,"C",16,"littsit",3,NA,"ambient",27.2440476190476
"4789",2019-10-20,"D",1,"littsit",0,NA,"ambient",27.2440476190476
"4790",2019-10-20,"D",2,"littsit",3,NA,"ambient",27.2440476190476
"4791",2019-10-20,"D",3,"littsit",0,NA,"warm",27.2440476190476
"4792",2019-10-20,"D",4,"littsit",0,NA,"ambient",27.2440476190476
"4793",2019-10-20,"D",5,"littsit",0,NA,"ambient",27.2440476190476
"4794",2019-10-20,"D",6,"littsit",0,NA,"ambient",27.2440476190476
"4795",2019-10-20,"D",7,"littsit",0,NA,"warm",27.2440476190476
"4796",2019-10-20,"D",8,"littsit",0,NA,"warm",27.2440476190476
"4797",2019-10-20,"D",9,"littsit",0,NA,"warm",27.2440476190476
"4798",2019-10-20,"D",10,"littsit",0,NA,"ambient",27.2440476190476
"4799",2019-10-20,"D",11,"littsit",0,NA,"ambient",27.2440476190476
"4800",2019-10-20,"D",12,"littsit",0,NA,"warm",27.2440476190476
"4801",2019-10-20,"D",13,"littsit",0,NA,"ambient",27.2440476190476
"4802",2019-10-20,"D",14,"littsit",0,NA,"warm",27.2440476190476
"4803",2019-10-20,"D",15,"littsit",0,NA,"warm",27.2440476190476
"4804",2019-10-20,"D",16,"littsit",0,NA,"warm",27.2440476190476
"4805",2019-10-20,"E",1,"littsit",0,NA,"warm",27.2440476190476
"4806",2019-10-20,"E",2,"littsit",1,NA,"ambient",27.2440476190476
"4807",2019-10-20,"E",3,"littsit",0,NA,"warm",27.2440476190476
"4808",2019-10-20,"E",4,"littsit",0,NA,"warm",27.2440476190476
"4809",2019-10-20,"E",5,"littsit",5,NA,"ambient",27.2440476190476
"4810",2019-10-20,"E",6,"littsit",1,NA,"warm",27.2440476190476
"4811",2019-10-20,"E",7,"littsit",0,NA,"warm",27.2440476190476
"4812",2019-10-20,"E",8,"littsit",1,NA,"ambient",27.2440476190476
"4813",2019-10-20,"E",9,"littsit",3,NA,"ambient",27.2440476190476
"4814",2019-10-20,"E",10,"littsit",8,NA,"ambient",27.2440476190476
"4815",2019-10-20,"E",11,"littsit",0,NA,"warm",27.2440476190476
"4816",2019-10-20,"E",12,"littsit",21,NA,"ambient",27.2440476190476
"4817",2019-10-20,"E",13,"littsit",44,NA,"ambient",27.2440476190476
"4818",2019-10-20,"E",14,"littsit",6,NA,"ambient",27.2440476190476
"4819",2019-10-20,"E",15,"littsit",0,NA,"warm",27.2440476190476
"4820",2019-10-20,"E",16,"littsit",0,NA,"warm",27.2440476190476
"4821",2019-10-20,"F",1,"littsit",0,NA,"warm",27.2440476190476
"4822",2019-10-20,"F",2,"littsit",0,NA,"warm",27.2440476190476
"4823",2019-10-20,"F",3,"littsit",0,NA,"ambient",27.2440476190476
"4824",2019-10-20,"F",4,"littsit",0,NA,"ambient",27.2440476190476
"4825",2019-10-20,"F",5,"littsit",0,NA,"warm",27.2440476190476
"4826",2019-10-20,"F",6,"littsit",0,NA,"warm",27.2440476190476
"4827",2019-10-20,"F",7,"littsit",4,NA,"ambient",27.2440476190476
"4828",2019-10-20,"F",8,"littsit",0,NA,"warm",27.2440476190476
"4829",2019-10-20,"F",9,"littsit",0,NA,"ambient",27.2440476190476
"4830",2019-10-20,"F",10,"littsit",0,NA,"warm",27.2440476190476
"4831",2019-10-20,"F",11,"littsit",0,NA,"ambient",27.2440476190476
"4832",2019-10-20,"F",12,"littsit",0,NA,"ambient",27.2440476190476
"4833",2019-10-20,"F",13,"littsit",0,NA,"warm",27.2440476190476
"4834",2019-10-20,"F",14,"littsit",0,NA,"ambient",27.2440476190476
"4835",2019-10-20,"F",15,"littsit",0,NA,"ambient",27.2440476190476
"4836",2019-10-20,"F",16,"littsit",0,NA,"warm",27.2440476190476
"4837",2019-10-20,"A",1,"littscut",0,NA,"warm",27.2440476190476
"4838",2019-10-20,"A",2,"littscut",0,NA,"warm",27.2440476190476
"4839",2019-10-20,"A",3,"littscut",1,NA,"ambient",27.2440476190476
"4840",2019-10-20,"A",4,"littscut",0,NA,"warm",27.2440476190476
"4841",2019-10-20,"A",5,"littscut",0,NA,"warm",27.2440476190476
"4842",2019-10-20,"A",6,"littscut",0,NA,"warm",27.2440476190476
"4843",2019-10-20,"A",7,"littscut",0,NA,"ambient",27.2440476190476
"4844",2019-10-20,"A",8,"littscut",0,NA,"ambient",27.2440476190476
"4845",2019-10-20,"A",9,"littscut",0,NA,"ambient",27.2440476190476
"4846",2019-10-20,"A",10,"littscut",1,NA,"warm",27.2440476190476
"4847",2019-10-20,"A",11,"littscut",0,NA,"ambient",27.2440476190476
"4848",2019-10-20,"A",12,"littscut",0,NA,"ambient",27.2440476190476
"4849",2019-10-20,"A",13,"littscut",0,NA,"ambient",27.2440476190476
"4850",2019-10-20,"A",14,"littscut",0,NA,"warm",27.2440476190476
"4851",2019-10-20,"A",15,"littscut",0,NA,"warm",27.2440476190476
"4852",2019-10-20,"A",16,"littscut",0,NA,"ambient",27.2440476190476
"4853",2019-10-20,"B",1,"littscut",0,NA,"warm",27.2440476190476
"4854",2019-10-20,"B",2,"littscut",0,NA,"warm",27.2440476190476
"4855",2019-10-20,"B",3,"littscut",0,NA,"ambient",27.2440476190476
"4856",2019-10-20,"B",4,"littscut",1,NA,"ambient",27.2440476190476
"4857",2019-10-20,"B",5,"littscut",0,NA,"ambient",27.2440476190476
"4858",2019-10-20,"B",6,"littscut",0,NA,"warm",27.2440476190476
"4859",2019-10-20,"B",7,"littscut",0,NA,"warm",27.2440476190476
"4860",2019-10-20,"B",8,"littscut",0,NA,"warm",27.2440476190476
"4861",2019-10-20,"B",9,"littscut",0,NA,"ambient",27.2440476190476
"4862",2019-10-20,"B",10,"littscut",0,NA,"warm",27.2440476190476
"4863",2019-10-20,"B",11,"littscut",0,NA,"ambient",27.2440476190476
"4864",2019-10-20,"B",12,"littscut",0,NA,"warm",27.2440476190476
"4865",2019-10-20,"B",13,"littscut",2,NA,"ambient",27.2440476190476
"4866",2019-10-20,"B",14,"littscut",0,NA,"warm",27.2440476190476
"4867",2019-10-20,"B",15,"littscut",0,NA,"ambient",27.2440476190476
"4868",2019-10-20,"B",16,"littscut",0,NA,"warm",27.2440476190476
"4869",2019-10-20,"C",1,"littscut",0,NA,"warm",27.2440476190476
"4870",2019-10-20,"C",2,"littscut",0,NA,"ambient",27.2440476190476
"4871",2019-10-20,"C",3,"littscut",0,NA,"ambient",27.2440476190476
"4872",2019-10-20,"C",4,"littscut",0,NA,"warm",27.2440476190476
"4873",2019-10-20,"C",5,"littscut",1,NA,"ambient",27.2440476190476
